stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3605,40895,Kalewadi Phata Non Brt,,18.60346,73.77695,,,,,,
3606,30894,Ganga Nagar,,18.48762,73.95188,,,,,,
3607,40894,Ganga Nagar,,18.4878,73.95188,,,,,,
3615,30891,Pan Mala,,18.50005,73.84388,,,,,,
36383,152390,Landewadi,,18.61971,73.84212,,,,,,
3616,40891,Pan Mala,,18.50051,73.84479,,,,,,
3623,30899,Kate Patil Chowk Non Brt,,18.59933,73.80763,,,,,,
3626,40899,Kate Patil Chowk (NB),,18.59945,73.8078,,,,,,
36461,153689,Rambaug,,18.49636,73.97008,,,,,,
36476,155073,Simla Office,,18.52883,73.84992,,,,,,
36498,152349,Ladies Hostel,,18.45464,73.87892,,,,,,
36502,155071,Simla Office,,18.53049,73.84911,,,,,,
3776,30871,Bhumkar Vasti,,18.60304,73.74982,,,,,,
3777,40871,Bhumkar Vasti,,18.60304,73.74953,,,,,,
36561,155069,Suskhind Phata,,18.54776,73.77354,,,,,,
36564,40815,Morebaug,,18.44989,73.85864,,,,,,
36574,40359,Wakad jakat naka,,18.59229,73.75788,,,,,,
36666,152413,Lic,,18.66179,73.78112,,,,,,
3905,40195,Rawet Pumping Station,,18.64345,73.74907,,,,,,
36674,152237,Kondhwale Phata,,18.5244,73.59279,,,,,,
3914,40857,Kate Petrol pump,,18.5925,73.80353,,,,,,
3920,30373,Krushna Nagar,,18.66694,73.78857,,,,,,
3921,40373,Krushna Nagar,,18.6692,73.78865,,,,,,
3929,30455,Landewadi,,18.61975,73.84072,,,,,,
3930,40455,Landewadi,,18.61988,73.84085,,,,,,
3932,40418,Law College,,18.51629,73.8293,,,,,,
3936,40216,Laxmi Nagar Corner,,18.49145,73.84987,,,,,,
3947,40218,Parvati Darshan,,18.49497,73.85441,,,,,,
36717,40908,Pune Vidyapeeth,,18.54156,73.82987,,,,,,
36719,150497,Bhatnagar,,18.62512,73.79765,,,,,,
3960,30454,Optinika Company,,18.61779,73.84198,,,,,,
3967,30460,Nashik Phata,,18.61081,73.82368,,,,,,
3968,40460,Nashik Phata,,18.61091,73.82339,,,,,,
3974,30205,More Baug,,18.44982,73.85811,,,,,,
3975,40205,More Baug,,18.44972,73.85827,,,,,,
3978,40236,M.Phule Mandai,,18.51172,73.85808,,,,,,
36749,154198,Shivaji Maharaj Putla Dapodi,,18.57612,73.83077,,,,,,
3981,30323,Mohan Nagar,,18.64436,73.7962,,,,,,
3982,40323,Mohan Nagar,,18.64443,73.79631,,,,,,
3984,40219,Mitramandal Sabhagruha,,18.4981,73.85412,,,,,,
36755,151805,Jijamata Hospital,,18.61991,73.80127,,,,,,
3988,40457,MIDC_Bhosari,,18.62105,73.83105,,,,,,
4002,30212,Padmavati Power House,,18.47676,73.85283,,,,,,
4003,40212,Padmavati Power House,,18.47711,73.85273,,,,,,
4006,30315,Chinchwadgaon,,18.63096,73.78104,,,,,,
4007,40315,Chinchwadgaon,,18.63028,73.78117,,,,,,
4010,40909,Vasantdada Putala Sangavi,,18.57535,73.82517,,,,,,
4024,40915,Navin Manapa Shala,,18.58958,73.81679,,,,,,
4025,30916,Mahadev Mandir Sangavi,,18.57542,73.82203,,,,,,
4029,40916,Makan Hospital,,18.57612,73.81958,,,,,,
4030,30920,Wakad Phata (NB),,18.58693,73.78986,,,,,,
4031,40920,Wakad Phata (NB),,18.58725,73.78973,,,,,,
20415,104876,Lal Mandir,,18.62398,73.8003,,,,,,
4036,40918,Jilha Parishad,,18.52342,73.86913,,,,,,
36804,153496,Prateek Nagar,,18.34294,73.83501,,,,,,
4037,30922,Dias Plot,,18.49609,73.86919,,,,,,
36816,155078,Bhatnagar,,18.50902,73.90715,,,,,,
4055,30929,Niramay Hospital,,18.55027,73.92475,,,,,,
4056,40929,Niramay Hospital,,18.5502,73.92469,,,,,,
4066,40936,Karve Putla 2,,18.50202,73.8148,,,,,,
4075,30941,Mental Corner (NB),,18.56706,73.8789,,,,,,
4076,40941,Mental Corner(NB),,18.56747,73.8786,,,,,,
4081,30944,Khadki Power House,,18.56452,73.85079,,,,,,
4082,40944,Khadki Power House,,18.56466,73.85092,,,,,,
4083,30945,Manaji Baug,,18.56987,73.84144,,,,,,
4085,40946,Shanti Nagar (NB),,18.56869,73.87584,,,,,,
4093,40949,Noble,,18.50533,73.92785,,,,,,
4101,30950,Annapurna,,18.66267,73.78372,,,,,,
36871,150776,CISV,,18.6782,73.7459,,,,,,
4104,40951,Indrayani Corner,,18.62948,73.83302,,,,,,
4109,30954,Landewadi Chowk,,18.62064,73.84092,,,,,,
4110,40954,Landewadi Chowk,,18.62086,73.84083,,,,,,
4129,30958,Viman Nagar Corner(NB),,18.56168,73.91805,,,,,,
20518,118401,Shreenagar,,18.60803,73.78069,,,,,,
28715,154216,Station Name Shivajinagar,,18.53258,73.84932,,,,,,
4158,30970,Neeta Park,,18.54819,73.88895,,,,,,
4159,40970,Neeta Park,,18.54737,73.88899,,,,,,
4162,30955,Rajashri Housing,,18.60449,74.01298,,,,,,
4167,30972,Jagtapvasti,,18.63019,74.03853,,,,,,
4169,30973,Wadegaon Phata,,18.65037,74.07215,,,,,,
4170,40973,Wadegaon Phata,,18.65,74.07196,,,,,,
4173,30975,RSB,,18.66615,74.09541,,,,,,
4180,30976,Ashish Garden 2,,18.50202,73.80241,,,,,,
4181,40976,Ashish Garden 2,,18.50191,73.80231,,,,,,
4186,30948,Tingarenagar,,18.57432,73.89307,,,,,,
4187,40948,Tingarenagar,,18.57431,73.89135,,,,,,
4210,30147,Shastri Nagar Police Chowki,,18.5059,73.80256,,,,,,
37050,150882,Dattanagar Katraj Road,,18.4497,73.84938,,,,,,
37053,154306,Bharatinagar,,18.50768,73.79706,,,,,,
37059,151041,Dongar Matha,,18.43672,73.74822,,,,,,
37062,30815,Morebaug,,18.45011,73.85802,,,,,,
37172,150498,Bhatnagar,,18.62509,73.79771,,,,,,
37202,154304,Bharatinagar,,18.50792,73.797,,,,,,
37208,155084,Wadegaon Phata,,18.58196,74.06157,,,,,,
37209,154936,Wadegaon Phata,,18.65007,74.07178,,,,,,
37210,151513,Hadapsar Gadital Solapur Road,,18.50109,73.93652,,,,,,
37211,152390,Landewadi,,18.61955,73.84176,,,,,,
37212,150368,Balkawadevasti,,18.51998,73.64128,,,,,,
37214,155082,Jadhavwadi Phata Chikhali,,18.68004,73.81939,,,,,,
37215,154251,Shivtejnagar Chowk,,18.66272,73.80814,,,,,,
37220,151040,Dongar Matha,,18.43674,73.74831,,,,,,
37225,150358,Balewadi Stadium,,18.57479,73.76345,,,,,,
37226,155079,Dongar Matha,,18.45747,73.93982,,,,,,
37227,150359,Balewadi Stadium,,18.57483,73.76376,,,,,,
37234,153603,Rahatani Phata,,18.60663,73.77953,,,,,,
37237,151187,Gandhi Bhavan Phata,,18.49343,73.8145,,,,,,
37238,155085,Prasanna Bungalow,,18.50034,73.8258,,,,,,
37239,153493,Prasanna Bungalow,,18.50013,73.82576,,,,,,
37241,154277,Shreeman Society,,18.492,73.82045,,,,,,
37242,150667,Chandani Chowk,,18.50702,73.78403,,,,,,
37243,155086,Raghukul Society,,18.49492,73.8222,,,,,,
37244,151433,Gosavivasti Karvenagar,,18.49351,73.81622,,,,,,
37245,155087,Natraj Society Navsahyadri,,18.49456,73.82461,,,,,,
37246,155088,Bank Of Maharashtra Navsahayadri,,18.49728,73.82506,,,,,,
37247,153836,Sahwas Society,,18.4944,73.8191,,,,,,
37248,153010,Natraj Society Navsahyadri,,18.49459,73.82461,,,,,,
37250,153593,Raghukul Society,,18.49499,73.82218,,,,,,
37251,150668,Chandani Chowk,,18.50775,73.78351,,,,,,
37252,150392,Bank Of Maharashtra Navsahayadri,,18.49709,73.82507,,,,,,
37254,154913,Vitthal Mandir Shreeman Society,,18.49085,73.82289,,,,,,
37255,31016,Sasoon Hospital,,18.52467,73.87174,,,,,,
37256,41016,Jadhav Vasti,,18.59428,74.00053,,,,,,
37257,31017,Shikrapur Phata 2,,18.6927,74.13248,,,,,,
37258,41018,TATA Guard Room (NB),,18.56207,73.92792,,,,,,
37260,41019,Netaji Highschool 2,,18.55265,73.89052,,,,,,
37261,31020,Chandannagar (NB),,18.56348,73.93314,,,,,,
37262,31021,Sathe Biscuit NB,,18.57078,73.8789,,,,,,
37263,41021,Sathe Biscuit NB,,18.57072,73.87868,,,,,,
37264,41020,Swargate,,18.49879,73.85753,,,,,,
37265,31022,Kamalnayan Bajaj School,,18.65925,73.79592,,,,,,
37266,31023,Chinchwadgaon,,18.62972,73.78157,,,,,,
37267,41023,Chinchwadgaon,,18.63008,73.7824,,,,,,
37268,41024,COEP Hostel,,18.5278,73.85174,,,,,,
37269,31024,Shivaji Chowk Hinjawadi,,18.59072,73.73881,,,,,,
37270,41026,Nal Stop,,18.50854,73.83083,,,,,,
37271,31025,Jagatguru Chowk,,18.59722,73.90869,,,,,,
37273,31027,Park Spring Society,,18.61092,73.91137,,,,,,
37274,31028,D Y Patil Main Gate,,18.61594,73.90998,,,,,,
37275,31029,Ajinkya D Y Patil Vidyapeeth Lohagaon,,18.6191,73.91107,,,,,,
37277,41027,Park Spring Society,,18.6109,73.91148,,,,,,
37278,41028,D Y Patil Main Gate,,18.616,73.91005,,,,,,
37279,41029,Ajinkya D Y Patil Vidyapeeth Lohagaon,,18.61893,73.91099,,,,,,
37280,41030,Orchid Hospital,,18.60021,73.90902,,,,,,
37319,40386,Fun Time,,18.46901,73.81985,,,,,,
20986,113962,Katraj,,18.44802,73.85911,,,,,,
37376,40383,Dhayari Phata,,18.46065,73.81274,,,,,,
37479,40387,Indian Hume Company,,18.47033,73.82052,,,,,,
37549,40384,Patil Colony,,18.46313,73.81507,,,,,,
37641,40390,Anand Nagar,,18.47765,73.82371,,,,,,
13156,133694,Santoshnagar,,18.4479,73.85697,,,,,,
21376,137872,Morwadi Corner,,18.63379,73.8035,,,,,,
37767,40815,Morebaug,,18.44915,73.85849,,,,,,
37790,40388,Manikbaug,,18.47325,73.82165,,,,,,
37821,40378,Dhayari Gaon,,18.44755,73.81036,,,,,,
37831,40380,Raikarvasti,,18.45394,73.81161,,,,,,
37870,30572,Indian Card Company,,18.61529,73.81484,,,,,,
37871,40392,Vitthal Wadi,,18.48376,73.82775,,,,,,
21513,133267,Ghode Peer,,18.51599,73.86002,,,,,,
37976,30815,Morebaug,,18.44984,73.85801,,,,,,
37985,40389,Ganesh Park,,18.47577,73.82284,,,,,,
21604,130122,Bremen Chowk,,18.56143,73.81526,,,,,,
29832,150523,Station Name Bhimnagar,,18.45817,73.77087,,,,,,
38276,40370,Krushna Nagar Corner,,18.66664,73.79588,,,,,,
38366,40368,Prashant Society,,18.66174,73.79426,,,,,,
38396,40220,Laxmi Narayan,,18.49701,73.85817,,,,,,
38413,40369,Kasturi Market,,18.66438,73.79524,,,,,,
38423,31032,Tech Mahindra Gate,,18.58264,73.68968,,,,,,
38424,41032,Tech Mahindra Gate,,18.58287,73.68981,,,,,,
38426,31033,Magzine,,18.63403,73.87495,,,,,,
38427,41033,Magzine,,18.63296,73.87512,,,,,,
38428,31034,Moze Vidyalay Alandi Road,,18.63847,73.87495,,,,,,
38429,41034,Moze Vidyalay Alandi Road,,18.63884,73.87545,,,,,,
38432,31035,Sai Mandir,,18.64053,73.87683,,,,,,
38433,41035,Sai Mandir,,18.64064,73.87709,,,,,,
38434,31036,Nirma Company,,18.6461,73.88034,,,,,,
38435,41036,Nirma Company,,18.64618,73.88063,,,,,,
38436,31037,Gokhale Mala,,18.6504,73.88198,,,,,,
38437,41037,Gokhale Mala,,18.65023,73.88207,,,,,,
38438,31038,Vadmukh Wadi,,18.65437,73.88429,,,,,,
38439,41038,Vadmukh Wadi,,18.65416,73.8843,,,,,,
38440,31039,Chovisawadi,,18.65741,73.88564,,,,,,
38441,41039,Chovisawadi,,18.65707,73.8857,,,,,,
38444,31040,Charoli Phata,,18.66173,73.88663,,,,,,
38445,41040,Charoli Phata,,18.66138,73.88671,,,,,,
38446,31041,Kate Vasti,,18.66622,73.88888,,,,,,
38447,41041,Kate Vasti,,18.66671,73.88941,,,,,,
38448,31042,Kalewadi Pump,,18.66825,73.89025,,,,,,
38449,41042,Kalewadi Pump,,18.66815,73.89039,,,,,,
38450,31043,Dehu Phata,,18.67122,73.89175,,,,,,
38451,41043,Dehu Phata,,18.67128,73.89186,,,,,,
38453,31044,ST Stand Alandi,,18.67268,73.89269,,,,,,
38454,41044,ST Stand Alandi,,18.67265,73.8927,,,,,,
38455,31045,Alandi,,18.67442,73.89722,,,,,,
38456,41045,Alandi,,18.67442,73.89722,,,,,,
38457,30145,Kothrud Depot,,18.50799,73.79564,,,,,,
38461,40405,Galinde Path,,18.48472,73.81063,,,,,,
38462,30405,Galinde Path,,18.48462,73.81033,,,,,,
38471,31030,Orchid Hospital,,18.60023,73.90899,,,,,,
38472,155183,Lohgaon Phata,,18.58304,73.97895,,,,,,
38473,155184,Suyog School,,18.58681,73.96555,,,,,,
38474,155185,Dimond Water Park,,18.58969,73.95529,,,,,,
38475,155186,Poltry Farm,,18.59018,73.95352,,,,,,
38478,155219,Lohgaon Phata,,18.58314,73.97896,,,,,,
38479,155220,Suyog School,,18.58684,73.96556,,,,,,
38480,155189,Shiva Garej,,18.43372,73.8974,,,,,,
38481,155190,Kanchan Hotel,,18.42847,73.8997,,,,,,
38482,155191,K J Collage,,18.42442,73.90192,,,,,,
38483,155192,Mail No 19 Ghat Matha,,18.41808,73.90243,,,,,,
38484,155193,Mail No 17,,18.4123,73.90382,,,,,,
38485,155194,Bopdev Mandir,,18.40868,73.90653,,,,,,
38486,Talab Company,Talab Company,,18.40285,73.9117,,,,,,
38487,155196,Askarwadi Phata,,18.39603,73.91537,,,,,,
38488,155254,Shiva Garej,,18.43371,73.89735,,,,,,
38489,155197,Divya Ashram,,18.39362,73.92015,,,,,,
38490,155253,Kanchan Hotel,,18.42845,73.89964,,,,,,
38491,155198,Malwadi,,18.39088,73.92782,,,,,,
38492,155252,K J Collage,,18.42442,73.90185,,,,,,
38493,155199,Bhivrigaon,,18.39075,73.93158,,,,,,
38494,155200,Gaykwad Vasti,,18.38982,73.93658,,,,,,
38495,155201,Manikgad Dhaba,,18.38663,73.94807,,,,,,
38496,155251,Mail No 19 Ghat Matha,,18.41805,73.90237,,,,,,
38497,155202,Kaniphnath Gad Phata,,18.38367,73.95393,,,,,,
38498,155249,Mail No 17,,18.41233,73.90374,,,,,,
38499,155203,Bopdev Gaon,,18.38135,73.95697,,,,,,
38500,155247,Bopdev Mandir,,18.40866,73.90644,,,,,,
38501,155204,Chambli Ganeshnagar,,18.37062,73.9723,,,,,,
38502,155218,Talab Company,,18.40242,73.9118,,,,,,
38503,155223,Chambli,,18.36953,73.97594,,,,,,
38504,155245,Askarwadi Phata,,18.39602,73.91533,,,,,,
38506,155217,Divya Ashram,,18.39368,73.91985,,,,,,
38507,155224,Shendkar Mala,,18.36749,73.97906,,,,,,
38509,155244,Malwadi,,18.39086,73.92781,,,,,,
38510,155243,Bhivrigaon,,18.39073,73.93158,,,,,,
38511,155225,Bargane Mala,,18.36476,73.98713,,,,,,
38512,155209,Hivregaon,,18.35965,73.99613,,,,,,
38513,155242,Gaykwad Vasti,,18.38979,73.93658,,,,,,
38514,155241,Manikgad Dhaba,,18.38659,73.94805,,,,,,
38515,155210,Prathmik Shala,,18.35718,73.99972,,,,,,
38516,155226,Kudit Gaon Phata,,18.35418,74.00881,,,,,,
38517,155212,Sharda Lonce,,18.35102,74.0145,,,,,,
38519,155213,Kodit Naka,,18.34673,74.02637,,,,,,
38520,155238,Bopdev Gaon,,18.38133,73.95694,,,,,,
38522,155236,Chambli Ganeshnagar,,18.37056,73.97222,,,,,,
38523,155205,Chambli,,18.3695,73.97592,,,,,,
38524,155228,Saswad Bus Stand,,18.34524,74.03159,,,,,,
38525,155206,Shendkar Mala,,18.36747,73.97905,,,,,,
38526,155215,Kodit Naka,,18.34654,74.02638,,,,,,
38527,155216,Sharda Lonce,,18.35038,74.01543,,,,,,
38529,155211,Kudit Gaon Phata,,18.35425,74.00887,,,,,,
38530,155208,Bargane Mala,,18.36443,73.98697,,,,,,
38531,155229,Prathmik Shala,,18.35707,73.99966,,,,,,
38532,155231,Hivregaon,,18.35967,73.99606,,,,,,
38545,155227,Vaibhav Talkies,,18.5017,73.93317,,,,,,
38549,155248,Atul Nagar,,18.4529,73.91517,,,,,,
38550,155233,Atul Nagar,,18.45288,73.91515,,,,,,
38553,155237,Desai Hospital,,18.47302,73.9236,,,,,,
38554,155239,Vaibhav Talkies,,18.50158,73.93072,,,,,,
38555,155268,Smashan Bhumi,,18.52318,74.04238,,,,,,
38556,155269,Kolawadi Gaon Darga,,18.529,74.03418,,,,,,
38579,155292,Kolawadi Gaon Darga,,18.52877,74.03428,,,,,,
38580,155293,Smashan Bhumi,,18.5232,74.04248,,,,,,
38581,155295,Dhosnagar,,18.45357,73.88829,,,,,,
38582,155296,Dhosnagar,,18.45356,73.888,,,,,,
38583,155297,Shivshambho Nagar,,18.44969,73.87232,,,,,,
38584,155298,Shivshambho Nagar,,18.4496,73.8725,,,,,,
38585,155299,Mauli Nagar,,18.44828,73.86768,,,,,,
38586,155300,Mauli Nagar,,18.44818,73.86741,,,,,,
38587,155301,Omkar Society,,18.44835,73.86664,,,,,,
38588,155302,Omkar Society,,18.44829,73.86649,,,,,,
38589,155303,Angrajnagar,,18.44578,73.89328,,,,,,
38590,155304,Angrajnagar,,18.44551,73.89325,,,,,,
38591,155305,Shingad Collage,,18.44253,73.89408,,,,,,
38592,155306,Shingad Collage,,18.4426,73.89399,,,,,,
38595,155309,Shubham Complex,,18.73366,73.67847,,,,,,
38596,155310,Parulekar Vidyaniketan,,18.73426,73.68449,,,,,,
38598,155312,Mauli Mangal Karyalay,,18.73502,73.69331,,,,,,
38599,155313,Indori Phata,,18.73528,73.70941,,,,,,
38600,155320,Indori Phata,,18.73528,73.70944,,,,,,
38604,155317,Shubham Complex,,18.73367,73.67852,,,,,,
38606,155319,Paisa Fund,,18.73053,73.66037,,,,,,
38607,155321,Indorigaon,,18.73643,73.71557,,,,,,
38608,155323,Sai Nagar,,18.73781,73.72096,,,,,,
38609,155324,Bhandar City,,18.73898,73.7401,,,,,,
38610,155325,Jangade Maharaj Mandir,,18.74178,73.76285,,,,,,
38611,155326,Sadumbre gaon,,18.74222,73.77524,,,,,,
38612,155327,Khalumbre,,18.74146,73.77824,,,,,,
38613,155328,Poona Pressing Company,,18.7425,73.78562,,,,,,
38614,155329,H.P.Chwok,,18.74655,73.78888,,,,,,
38615,155330,H.P.Petrol Pump,,18.74937,73.79155,,,,,,
38616,155331,Bajaj Company,,18.75258,73.79544,,,,,,
38617,155332,Chakan Ambethan Chowk,,18.76293,73.86122,,,,,,
38619,155334,Bajaj Company,,18.75268,73.79552,,,,,,
38620,155335,H.P.Petrol Pump,,18.74941,73.79156,,,,,,
38621,155336,H.P.Chwok,,18.74662,73.78886,,,,,,
38627,155342,Soundarya Garden,,18.73803,73.72607,,,,,,
38628,155343,Sai Nagar,,18.73779,73.72099,,,,,,
38629,155344,Indorigaon,,18.7365,73.71551,,,,,,
38692,155408,Indira Collage,,18.61134,73.74973,,,,,,
38693,155409,Shankar Mandir,,18.67375,73.73318,,,,,,
38694,155410,Bank Of India Dehuroad,,18.68048,73.7313,,,,,,
38695,155411,Bank Of India Dehuroad,,18.68091,73.73122,,,,,,
38696,155412,Shankar Mandir,,18.67372,73.73327,,,,,,
38697,155413,Indira Collage,,18.61122,73.75016,,,,,,
38698,30003,Dagdi Khaan,,18.58339,73.88382,,,,,,
38699,30008,Gurudev Datta Nagar,,18.59342,73.89209,,,,,,
38700,30013,Labour office,,18.53504,73.85124,,,,,,
38701,30014,Lohegaon,,18.59576,73.92451,,,,,,
38702,30015,Madhav Nagar,,18.59739,73.9013,,,,,,
38703,30016,Mari Aai gate,,18.54299,73.85152,,,,,,
38704,30019,Mula Road,,18.55,73.85526,,,,,,
38705,30020,PaachWad,,18.55357,73.85782,,,,,,
38706,30022,Patil estate,,18.53121,73.85415,,,,,,
38707,30024,Poultry Farm,,18.54685,73.85164,,,,,,
38708,30026,Sapras Post Office,,18.54987,73.8695,,,,,,
38709,30029,Shivaji Putla,,18.52622,73.85274,,,,,,
38710,30031,Torna garden,,18.59716,73.9097,,,,,,
38711,30032,Vishrantwadi,,18.57367,73.87892,,,,,,
38712,30033,Wakde Wadi,,18.53894,73.85067,,,,,,
38713,30037,S P College,,18.5074,73.85092,,,,,,
38714,30038,Maharashtra Mandal,,18.50956,73.84758,,,,,,
38715,30039,Sahitya Parishad,,18.5111,73.84545,,,,,,
38716,30043,Police ground,,18.53118,73.84441,,,,,,
38717,30044,Vishrantwadi,,18.5742,73.87731,,,,,,
38718,30047,Pathan baba Darga,,18.58371,73.87506,,,,,,
38719,30051,Wireless Colony,,18.59979,73.87306,,,,,,
38720,30054,Parande Nagar,,18.61778,73.87404,,,,,,
38721,30056,Telco Godown,,18.62723,73.87442,,,,,,
38722,30057,Magazine,,18.63326,73.87481,,,,,,
38723,30060,Gokhale mala,,18.64701,73.8807,,,,,,
38724,30061,Vadmukh Wadi,,18.65406,73.88412,,,,,,
38725,30062,Chovisawadi,,18.65703,73.88557,,,,,,
38726,30063,Charoli Phata,,18.66164,73.88662,,,,,,
38727,30064,Kate Vasti,,18.66608,73.88875,,,,,,
38729,30066,Dehu Phata,,18.67117,73.8917,,,,,,
38730,30072,Devpari Maharaj mandir,,18.68559,73.90487,,,,,,
38731,30073,Thakur Vasti,,18.6858,73.90539,,,,,,
38732,30074,Sai Complex,,18.69154,73.91329,,,,,,
38733,30075,Richard Company,,18.69615,73.91662,,,,,,
38734,30076,Shivam Industries,,18.69855,73.91987,,,,,,
38735,30077,Steel tube company,,18.69704,73.91889,,,,,,
38736,30081,Vadgaon Ghenand Shala,,18.71928,73.94061,,,,,,
38737,30082,Khandoba Mandir,,18.72225,73.94312,,,,,,
38738,30083,Koyali Phata,,18.72716,73.94499,,,,,,
38739,30084,Shelgaon,,18.73181,73.94628,,,,,,
38740,30085,Chakan phata,,18.73505,73.94506,,,,,,
38741,30086,Shelpimpalgaon,,18.73618,73.95178,,,,,,
38743,30089,Lokhandi Darwaja,,18.73424,73.97008,,,,,,
38744,30090,Chincholi Phata,,18.73324,73.97491,,,,,,
38745,30091,Mohitewadi,,18.72919,73.99134,,,,,,
38746,30092,Bahulgaon Phata,,18.72735,73.99833,,,,,,
38747,30093,Subhash Vidyalaya,,18.72521,73.99882,,,,,,
38748,30094,Bahulgaon,,18.72201,73.99941,,,,,,
38749,30099,Bopkhel,,18.58726,73.85547,,,,,,
38750,30103,Pune station,,18.52741,73.87317,,,,,,
38751,30104,Ruby Hall,,18.53299,73.87797,,,,,,
38752,30105,Guruprasad Bungalow,,18.53678,73.88095,,,,,,
38753,30106,Bund garden,,18.54068,73.88344,,,,,,
38754,30108,Sadalbaba Dargah,,18.54415,73.87802,,,,,,
38755,30109,Vishrantwadi,,18.57296,73.87997,,,,,,
38756,30110,Kasturba General Hospital,,18.57312,73.88209,,,,,,
38757,30111,Gandhi Acid Company,,18.57389,73.8883,,,,,,
38758,30112,Shanti Medical Stores,,18.57425,73.89142,,,,,,
38759,30119,Doodh Kendra,,18.55254,73.87834,,,,,,
38760,30120,Ahilya Society,,18.55251,73.87689,,,,,,
38761,30124,Shashtri Chowk,,18.62462,73.859,,,,,,
38762,30125,Maharashtra Chowk,,18.62431,73.85673,,,,,,
38763,30133,Golibar Maidan,,18.50223,73.87612,,,,,,
38764,30134,Juna Pool Gate,,18.50863,73.87946,,,,,,
38765,30136,West End,,18.5187,73.87801,,,,,,
38766,30137,Ambedkar Putla,,18.52493,73.86844,,,,,,
38767,30138,Vishrantwadi,,18.67445,73.89708,,,,,,
38768,30143,Charoli Gaon,,18.65387,73.90788,,,,,,
38769,30150,Prateek Nagar,,18.50833,73.80967,,,,,,
38770,30151,Jai Bhavaninagar,,18.50952,73.81246,,,,,,
38771,30152,Anand Nagar,,18.50979,73.81477,,,,,,
38772,30153,Ideal Colony,,18.51082,73.81825,,,,,,
38773,30154,More Vidyalaya,,18.51015,73.82097,,,,,,
38774,30155,Paud Phata,,18.5069,73.82392,,,,,,
38775,30156,SNDT College,,18.50722,73.8283,,,,,,
38776,30157,Nal Stop,,18.50909,73.83208,,,,,,
38777,30158,Sonal Hall,,18.51048,73.83481,,,,,,
38778,30159,Garware College,,18.51238,73.83865,,,,,,
38779,30161,Police Line,,18.52644,73.84432,,,,,,
38780,30162,Modern High School,,18.52451,73.84924,,,,,,
38781,30163,Ma Na Pa,,18.52241,73.85275,,,,,,
38782,30164,Shastrinagar Police Chowky,,18.50588,73.80259,,,,,,
38783,30166,Mhasoba Gate,,18.53238,73.84233,,,,,,
38784,30170,Pumping station,,18.53485,73.83866,,,,,,
38785,30171,Mafatlal Bungalow,,18.53649,73.83649,,,,,,
38786,30173,Pune Vidyapeeth,,18.54363,73.82702,,,,,,
38787,30174,Bal Kalyan Sanstha,,18.54851,73.82344,,,,,,
38788,30175,Gol Market,,18.5511,73.82163,,,,,,
38789,30176,Kasturba Gandhi Vasahat,,18.55501,73.81882,,,,,,
38790,30177,Sindh Colony,,18.55662,73.81764,,,,,,
38791,30178,Breman Chowk,,18.5596,73.81542,,,,,,
38792,30179,Body Gate,,18.56311,73.81312,,,,,,
38793,30180,Aundh Gaon,,18.56557,73.81219,,,,,,
38794,30204,Katraj,,18.44682,73.85868,,,,,,
38795,30207,Sarpodyan,,18.45382,73.85846,,,,,,
38796,30208,Bharti Vidyapeeth,,18.45738,73.85836,,,,,,
38797,30209,Balaji Nagar,,18.46377,73.85805,,,,,,
38798,30211,Padmavati,,18.47585,73.85626,,,,,,
38799,30213,Date Stop,,18.48015,73.85028,,,,,,
38800,30215,Sarang Society,,18.48955,73.84988,,,,,,
38801,30216,Laxmi Nagar Corner,,18.49216,73.84973,,,,,,
38802,30217,Shivdarshan,,18.4926,73.85333,,,,,,
38803,30218,Parvati Darshan,,18.49436,73.85426,,,,,,
38804,30220,Laxmi Narayan,,18.49689,73.85771,,,,,,
38805,30223,Bhikardas Maruti,,18.50822,73.85367,,,,,,
38806,30224,Shanipar,,18.5122,73.85385,,,,,,
38807,30225,Appa Balawant Chowk,,18.51549,73.85386,,,,,,
38808,30226,Dakshin Mukhi Maruti,,18.51828,73.85397,,,,,,
38809,30227,Shaniwar Wada,,18.51973,73.8545,,,,,,
38810,30228,Ma Na Pa_Mangala,,18.52371,73.85416,,,,,,
38811,30229,Thergaon Phata,,18.61641,73.76622,,,,,,
38812,30230,Padamji Mill,,18.62067,73.77102,,,,,,
38813,30231,Birla Hospital,,18.62597,73.77569,,,,,,
38814,30232,Walhekarwadi Corner,,18.63127,73.77707,,,,,,
38815,30233,Chaphekar Chowk,,18.63011,73.7798,,,,,,
38816,30234,Chinchwad Gaon,,18.62784,73.78258,,,,,,
38817,30250,Hadapsar Gadital,,18.50023,73.93866,,,,,,
38818,30251,Hadapsar Gaon,,18.50153,73.93078,,,,,,
38819,30252,Magarpatta Hospital,,18.50262,73.92656,,,,,,
38820,30254,Vaid Wadi,,18.50379,73.92217,,,,,,
38821,30255,Ramtekdi,,18.50621,73.91291,,,,,,
38822,30256,Kalubai Mandir,,18.50646,73.90748,,,,,,
38823,30257,Fatima Nagar,,18.50639,73.90192,,,,,,
38824,30258,Bhairoba Nala Police Chowk,,18.5067,73.89682,,,,,,
38825,30259,Race Course,,18.5063,73.89062,,,,,,
38826,30260,M.G. Bus Stand,,18.50629,73.88228,,,,,,
38827,30263,G P O,,18.52359,73.87532,,,,,,
