stop_id,stop_name,stop_lat,stop_lon
38520,Bopdev Gaon,18.38133,73.95694
38522,Chambli Ganeshnagar,18.37056,73.97222
38523,Chambli,18.3695,73.97592
38524,Saswad Bus Stand,18.34524,74.03159000000001
38525,Shendkar Mala,18.36747,73.97905
38526,Kodit Naka,18.34654,74.02638
38527,Sharda Lonce,18.350379999999998,74.01543000000001
38529,Kudit Gaon Phata,18.35425,74.00887
38530,Bargane Mala,18.36443,73.98697
38531,Prathmik Shala,18.35707,73.99965999999999
38532,Hivregaon,18.35967,73.99606
38545,Vaibhav Talkies,18.5017,73.93316999999999
38549,Atul Nagar,18.4529,73.91516999999999
38550,Atul Nagar,18.45288,73.91515
38553,Desai Hospital,18.47302,73.9236
38554,Vaibhav Talkies,18.50158,73.93072
38555,Smashan Bhumi,18.52318,74.04238000000001
38556,Kolawadi Gaon Darga,18.529,74.03418
38579,Kolawadi Gaon Darga,18.52877,74.03428000000001
38580,Smashan Bhumi,18.5232,74.04248
38581,Dhosnagar,18.453570000000003,73.88829
38582,Dhosnagar,18.45356,73.888
38583,Shivshambho Nagar,18.44969,73.87232
38584,Shivshambho Nagar,18.4496,73.8725
38585,Mauli Nagar,18.44828,73.86768000000001
38586,Mauli Nagar,18.448179999999997,73.86740999999999
38587,Omkar Society,18.44835,73.86664
38588,Omkar Society,18.44829,73.86649
38589,Angrajnagar,18.44578,73.89328
38590,Angrajnagar,18.445510000000002,73.89325
38591,Shingad Collage,18.442529999999998,73.89408
38592,Shingad Collage,18.4426,73.89399
38595,Shubham Complex,18.73366,73.67846999999999
38596,Parulekar Vidyaniketan,18.73426,73.68449
38598,Mauli Mangal Karyalay,18.735020000000002,73.69331
38599,Indori Phata,18.73528,73.70940999999999
38600,Indori Phata,18.73528,73.70944
38604,Shubham Complex,18.73367,73.67851999999999
38606,Paisa Fund,18.730529999999998,73.66037
38607,Indorigaon,18.73643,73.71557
38608,Sai Nagar,18.73781,73.72095999999999
38609,Bhandar City,18.738979999999998,73.7401
38610,Jangade Maharaj Mandir,18.74178,73.76285
38611,Sadumbre gaon,18.74222,73.77524
38612,Khalumbre,18.74146,73.77824
38613,Poona Pressing Company,18.7425,73.78562
38614,H.P.Chwok,18.74655,73.78888
38615,H.P.Petrol Pump,18.749370000000003,73.79155
38616,Bajaj Company,18.75258,73.79544
38617,Chakan Ambethan Chowk,18.762929999999997,73.86121999999999
38619,Bajaj Company,18.752679999999998,73.79552
38620,H.P.Petrol Pump,18.74941,73.79156
38621,H.P.Chwok,18.74662,73.78886
38627,Soundarya Garden,18.73803,73.72606999999999
38628,Sai Nagar,18.73779,73.72099
38629,Indorigaon,18.7365,73.71551
38692,Indira Collage,18.61134,73.74973
38693,Shankar Mandir,18.67375,73.73318
38694,Bank Of India Dehuroad,18.68048,73.7313
38695,Bank Of India Dehuroad,18.68091,73.73122
38696,Shankar Mandir,18.67372,73.73326999999999
38697,Indira Collage,18.61122,73.75016
38698,Dagdi Khaan,18.583389999999998,73.88382
38699,Gurudev Datta Nagar,18.593420000000002,73.89209
38700,Labour office,18.53504,73.85124
38701,Lohegaon,18.595760000000002,73.92451
38702,Madhav Nagar,18.59739,73.9013
38703,Mari Aai gate,18.54299,73.85152
38704,Mula Road,18.55,73.85526
38705,PaachWad,18.55357,73.85781999999999
38706,Patil estate,18.53121,73.85415
38707,Poultry Farm,18.54685,73.85164
38708,Sapras Post Office,18.549870000000002,73.8695
38709,Shivaji Putla,18.526220000000002,73.85274
38710,Torna garden,18.597160000000002,73.9097
38711,Vishrantwadi,18.57367,73.87892
38712,Wakde Wadi,18.53894,73.85067
38713,S P College,18.5074,73.85092
38714,Maharashtra Mandal,18.50956,73.84758000000001
38715,Sahitya Parishad,18.5111,73.84545
38716,Police ground,18.53118,73.84441
38717,Vishrantwadi,18.5742,73.87731
38718,Pathan baba Darga,18.58371,73.87505999999999
38719,Wireless Colony,18.59979,73.87306
38720,Parande Nagar,18.61778,73.87404000000001
38721,Telco Godown,18.627229999999997,73.87442
38722,Magazine,18.63326,73.87481
38723,Gokhale mala,18.64701,73.8807
38724,Vadmukh Wadi,18.65406,73.88412
38725,Chovisawadi,18.65703,73.88557
38726,Charoli Phata,18.66164,73.88662
38727,Kate Vasti,18.666079999999997,73.88875
38729,Dehu Phata,18.67117,73.8917
38730,Devpari Maharaj mandir,18.685589999999998,73.90486999999999
38731,Thakur Vasti,18.6858,73.90539
38732,Sai Complex,18.69154,73.91329
38733,Richard Company,18.69615,73.91662
38734,Shivam Industries,18.69855,73.91986999999999
38735,Steel tube company,18.697039999999998,73.91889
38736,Vadgaon Ghenand Shala,18.719279999999998,73.94060999999999
38737,Khandoba Mandir,18.72225,73.94312
38738,Koyali Phata,18.72716,73.94499
38739,Shelgaon,18.73181,73.94628
38740,Chakan phata,18.73505,73.94506
38741,Shelpimpalgaon,18.736179999999997,73.95178
38743,Lokhandi Darwaja,18.73424,73.97008000000001
38744,Chincholi Phata,18.73324,73.97491
38745,Mohitewadi,18.72919,73.99134000000001
38746,Bahulgaon Phata,18.72735,73.99833000000001
38747,Subhash Vidyalaya,18.72521,73.99882
38748,Bahulgaon,18.72201,73.99941
38749,Bopkhel,18.58726,73.85547
38750,Pune station,18.52741,73.87317
38751,Ruby Hall,18.532989999999998,73.87796999999999
38752,Guruprasad Bungalow,18.53678,73.88095
38753,Bund garden,18.54068,73.88344000000001
38754,Sadalbaba Dargah,18.54415,73.87801999999999
38755,Vishrantwadi,18.572960000000002,73.87997
38756,Kasturba General Hospital,18.57312,73.88209
38757,Gandhi Acid Company,18.57389,73.8883
38758,Shanti Medical Stores,18.57425,73.89142
38759,Doodh Kendra,18.55254,73.87834000000001
38760,Ahilya Society,18.55251,73.87689
38761,Shashtri Chowk,18.62462,73.859
38762,Maharashtra Chowk,18.62431,73.85673
38763,Golibar Maidan,18.502229999999997,73.87612
38764,Juna Pool Gate,18.50863,73.87946
38765,West End,18.5187,73.87801
38766,Ambedkar Putla,18.524929999999998,73.86844
38767,Vishrantwadi,18.67445,73.89708
38768,Charoli Gaon,18.65387,73.90788
38769,Prateek Nagar,18.508329999999997,73.80967
38770,Jai Bhavaninagar,18.509520000000002,73.81246
38771,Anand Nagar,18.50979,73.81477
38772,Ideal Colony,18.510820000000002,73.81825
38773,More Vidyalaya,18.51015,73.82096999999999
38774,Paud Phata,18.5069,73.82392
38775,SNDT College,18.50722,73.8283
38776,Nal Stop,18.50909,73.83208
38777,Sonal Hall,18.510479999999998,73.83481
38778,Garware College,18.51238,73.83865
38779,Police Line,18.52644,73.84432
38780,Modern High School,18.52451,73.84924000000001
38781,Ma Na Pa,18.52241,73.85275
38782,Shastrinagar Police Chowky,18.505879999999998,73.80259000000001
38783,Mhasoba Gate,18.53238,73.84233
38784,Pumping station,18.53485,73.83866
38785,Mafatlal Bungalow,18.53649,73.83649
38786,Pune Vidyapeeth,18.54363,73.82701999999999
38787,Bal Kalyan Sanstha,18.54851,73.82344
38788,Gol Market,18.5511,73.82163
38789,Kasturba Gandhi Vasahat,18.55501,73.81882
38790,Sindh Colony,18.556620000000002,73.81764
38791,Breman Chowk,18.5596,73.81541999999999
38792,Body Gate,18.56311,73.81312
38793,Aundh Gaon,18.56557,73.81219
38794,Katraj,18.446820000000002,73.85868
38795,Sarpodyan,18.45382,73.85846
38796,Bharti Vidyapeeth,18.45738,73.85836
38797,Balaji Nagar,18.46377,73.85805
38798,Padmavati,18.47585,73.85625999999999
38799,Date Stop,18.48015,73.85028
38800,Sarang Society,18.48955,73.84988
38801,Laxmi Nagar Corner,18.492160000000002,73.84973000000001
38802,Shivdarshan,18.4926,73.85333
38803,Parvati Darshan,18.49436,73.85426
38804,Laxmi Narayan,18.49689,73.85771
38805,Bhikardas Maruti,18.50822,73.85367
38806,Shanipar,18.5122,73.85385
38807,Appa Balawant Chowk,18.51549,73.85386
38808,Dakshin Mukhi Maruti,18.518279999999997,73.85396999999999
38809,Shaniwar Wada,18.51973,73.8545
38810,Ma Na Pa_Mangala,18.52371,73.85416
38811,Thergaon Phata,18.616410000000002,73.76621999999999
38812,Padamji Mill,18.62067,73.77102
38813,Birla Hospital,18.625970000000002,73.77569
38814,Walhekarwadi Corner,18.63127,73.77707
38815,Chaphekar Chowk,18.630110000000002,73.7798
38816,Chinchwad Gaon,18.62784,73.78258000000001
38817,Hadapsar Gadital,18.50023,73.93866
38818,Hadapsar Gaon,18.50153,73.93078
38819,Magarpatta Hospital,18.50262,73.92656
38820,Vaid Wadi,18.50379,73.92217
38821,Ramtekdi,18.50621,73.91291
38822,Kalubai Mandir,18.50646,73.90748
38823,Fatima Nagar,18.50639,73.90191999999999
38824,Bhairoba Nala Police Chowk,18.5067,73.89681999999999
38825,Race Course,18.5063,73.89062
38826,M.G. Bus Stand,18.50629,73.88228000000001
38827,G P O,18.52359,73.87532
38828,Collector Office,18.52443,73.87164
38829,SKF Company,18.63431,73.78193
38830,Premlok Park,18.63767,73.78227
38831,Indira Nagar,18.641189999999998,73.78303000000001
38832,Bhoir Nagar,18.64271,73.78355
38833,Jay Ganesh Vision,18.64854,73.78503
38834,Akurdi chowk,18.64956,73.78501999999999
38835,Bajaj Auto,18.653679999999998,73.78219
38836,Pradhikaran Corner,18.65845,73.7779
38837,Nigdi,18.66064,73.77580999999999
38838,Bhakti Shakti,18.66486,73.77178
38839,Gadital,18.52715,73.86421999999999
38840,R T O,18.52962,73.8624
38841,Datta Nagar,18.623260000000002,73.774
38842,More Prekshakgruha,18.63433,73.78744
38843,Lokmanya Hospital,18.636570000000003,73.78911
38844,Chinchwad Station,18.63951,73.79406999999999
38845,MIDC_Mohan Nagar,18.641560000000002,73.79559
38846,Mohan Nagar Corner,18.64251,73.79686
38847,Hinjawadi Gaon,18.59168,73.73904
38848,Infosys Company Phase 1,18.586370000000002,73.73331999999999
38849,Wipro Company Circle,18.59669,73.71821
38850,Emcure,18.59573,73.71246
38851,Infosys Phase II,18.59354,73.70835
38852,Power House Hinjawadi,18.58878,73.70496999999999
38853,Tata Motors/DLF Company,18.58511,73.6967
38854,Tech Mahindra,18.5809,73.68781
38855,Hinjawadi - Maan Phase 3,18.576539999999998,73.68839
38856,Kala Khadak Vasahat,18.61049,73.75962
38857,Bhumkar Chowk,18.60575,73.75259
38858,Santa Tukaram Mangal Karyalaya,18.59899,73.74371
38859,Thermax Company Chowk,18.66082,73.79351
38860,Prashant Society,18.66176,73.79415
38861,Kasturi Market,18.66437,73.79512
38862,Krushna Nagar Corner,18.66668,73.79576
38863,Dhayareswar Mandir,18.442429999999998,73.81259
38864,Dhayari Gaon,18.447789999999998,73.81033000000001
38865,Raikarvasti,18.45435,73.8116
38866,Dhayari Phata,18.46136,73.81311
38867,Patil Colony,18.46436,73.81549
38868,Manikbaug,18.47167,73.82086
38869,Ganesh Park,18.47534,73.82251
38870,Anand Nagar,18.47772,73.82356
38871,Hingne Khurd,18.48147,73.82596
38872,Vitthal Wadi,18.48491,73.82786
38873,Warje Malwadi,18.47579,73.79567
38874,Dnyanesh Society,18.47794,73.79795
38875,Malwadi,18.48037,73.801
38876,Warje Gaon,18.48078,73.80606
38877,Tapodham,18.48198,73.80751
38878,Wadacha Stop,18.49116,73.81512
38879,Karve Putala,18.5024,73.8165
38880,Maruti Mandir,18.50379,73.82036
38881,Paud Phata Karve Road,18.50543,73.8243
38882,Karve Bungalow,18.51165,73.82921
38883,Law College,18.51609,73.82901
38884,Balbharati,18.52208,73.82923000000001
38885,Sheti Mhamandal,18.52467,73.82955
38886,Ramoshiwadi,18.52777,73.82974
38887,Shivaji Hsg Society,18.53015,73.82988
38888,Bahirat Wadi,18.53439,73.83006999999999
38889,Chatuhshrungi Paytha,18.53934,73.82974
38890,Lokmanya Nagar,18.50574,73.84461
38891,P.L. Deshpande udyan,18.492910000000002,73.83476
38892,Vitthalwadi Jakat Naka,18.491229999999998,73.8331
38893,Rajaram Pul,18.48712,73.82853
38894,Poultry Farm,18.45211,73.81119
38895,Dhayari Maruti Mandir,18.442429999999998,73.80998000000001
38896,Akurdi khandoba maal,18.65113,73.78622
38897,Goodluck Chowk,18.518060000000002,73.84147
38898,Fergusson College,18.52275,73.84085999999999
38899,Atlas,18.61882,73.85034
38900,Century Enka Colony,18.61586,73.84799
38901,Philips Company,18.62056,73.83653000000001
38902,MIDC_Bhosari,18.62099,73.83059
38903,Bhosari Police Station,18.61807,73.82696999999999
38904,CIRT office,18.6142,73.82476
38905,Bank of Maharashtra,18.593870000000003,73.73147
38906,Siemens,18.590999999999998,73.73293000000001
38907,Shivaji chowk Hinjewadi,18.59095,73.73889
38908,Katepuram Chowk,18.58579,73.81615
38909,Pimple Gurav,18.593120000000003,73.81886999999999
38910,Bhairav Nagar,18.59703,73.81437
38911,Sudarshan Nagar,18.598229999999997,73.81198
38912,Vishal Nagar,18.58809,73.78435999999999
38913,Apple Hospital / Maruti Mandir,18.58833,73.78138
38914,Gharkul,18.6691,73.8062
38915,Ma Na Pa Shala,18.594520000000003,73.77365999999999
38916,Nisarga Society,18.59839,73.7744
38917,Kesnand phata,18.58162,73.98645
38918,Bakuri Phata,18.58953,73.99725
38919,Katke Vasti,18.59929,74.00646
38920,Tulapur Phata / Fulgaon Phata,18.62717,74.03394
38922,Perne Phata,18.641379999999998,74.05081
38923,Koregaon Bhima,18.64624,74.05948000000001
38924,Bafna Industries,18.64741,74.06782
38925,Ekora Company / Kalyni Forge,18.66393,74.09264
38926,Sanaswadi,18.671,74.10110999999999
38927,B U Bhandari,18.683,74.11399
38928,Jakate Vasti,18.68848,74.12564
38929,Shikrapur Phata / Chakan Road,18.69233,74.13204
38930,NEI,18.5638,73.93449
38931,Employment exchange office,18.52009,73.87008
38932,Jilha Parishad State Bank,18.52344,73.87031999999999
38933,Vadgaon Phata,18.46667,73.81744
38934,KEM Hospital,18.52009,73.86771
38935,Alka Talkies,18.51352,73.84445
38936,Kesri Wada,18.51625,73.84891
38937,15 Aug Lodge / Somwar Peth,18.52245,73.86645
38938,Fadke Haud / Dagdi Nagoba,18.51902,73.86035
38939,Apollo Talkies,18.520310000000002,73.86476
38940,Jaidevnagar,18.48944,73.83099
38941,Vitthalwadi jakat naka,18.49095,73.83324
38942,Jal Shuddhikaran Kendra/Nirmiti,18.497770000000003,73.84085999999999
38943,Panmala/Ramkrushna Math,18.50049,73.84488
38944,Dandekar Pul,18.50133,73.84704
38945,Parvati Payatha,18.499470000000002,73.85266
38946,Sarasbaug,18.50314,73.85369
38947,Kharalwadi,18.623379999999997,73.8079
38948,HA Company,18.62079,73.81008
38949,Vallabhnagar,18.61335,73.81642
38950,Marshal Company,18.60134,73.82625
38951,Alpha Laval Company,18.59841,73.8276
38952,Phugewadi,18.58646,73.83293
38953,Dapodi,18.57852,73.83483000000001
38954,Bopodi,18.571620000000003,73.8379
38955,Kirloskar Company,18.56971,73.84182
38956,Alegaonkar Shala,18.56789,73.84561
38957,khadki Bazar,18.56632,73.84841
38958,Methodist Church,18.55848,73.85499
38959,Tilekar Vasti,18.50799,73.92933000000001
38960,Magarpatta Manapa Shala,18.512320000000003,73.93235
38961,Bapusaheb Magar Vasti,18.52159,73.93200999999999
38962,Kirtane Baug,18.52382,73.93216
38963,Dahanukar Colony,18.4958,73.81331999999999
38964,Mundhwa Gaon,18.532970000000002,73.93363000000001
38965,Deccan Corner,18.51347,73.84095
38967,Sasoon Hospital,18.52561,73.87201
38968,Manjri stand farm,18.496879999999997,73.96771
38969,Laxmi Colony,18.49805,73.95795
38970,15 No / Manjri Phata,18.49899,73.95143
38971,Akashvani,18.49946,73.94798
38972,Agrawal Colony,18.49995,73.94405
38973,Sainath nagar / Ashok Hotel,18.53846,73.93417
38974,patharevasti,18.56087,73.93838000000001
38975,Yerwada post,18.55931,73.89141
38976,Nagpur Chawl,18.56353,73.89339
38977,Sanjay park,18.57263,73.89978
38978,Five o Nine Area,18.57452,73.89950999999999
38979,Kekan Gas Agency,18.57464,73.89556
38980,Shantinagar,18.56736,73.87973000000001
38981,Police Line,18.56896,73.87076
38982,Mula House,18.572979999999998,73.86718
38983,Amunition Factory gate,18.5697,73.85681
38984,Pimpri,18.62669,73.80503
38985,RD Colony,18.57713,73.87640999999999
38986,Kalasgaon,18.57982,73.87626
38987,Mhaskevasti,18.587239999999998,73.87499
38988,Parade Ground,18.59103,73.87420999999999
38989,Dighi gaon,18.613670000000003,73.87285
38990,Godown,18.665760000000002,74.15371999999999
38991,Maharastra Chowk,18.62428,73.85691
38992,Telco hostel,18.641460000000002,73.8218
38993,Telco Company,18.64415,73.81886999999999
38994,KSB Chowk,18.65075,73.80877
38995,Kamalnayan  Bajaj School,18.658070000000002,73.79765
38996,Ajanta nagar,18.662020000000002,73.7907
38997,Yamuna nagar,18.66385,73.78707
38998,LIC corner,18.661820000000002,73.78119000000001
38999,Somnath Nagar,18.55614,73.92115
39000,Ahireshwar Wadi,18.49655,73.86229
39001,Mukund Nagar,18.49429,73.86205
39002,Apsara Talkies,18.49975,73.86949
39003,Ramoshi Gate,18.510920000000002,73.86833
39004,Power House Rastapeth,18.51879,73.86831
39005,Ghorpade Peth,18.5,73.86381
39006,Kalbhor nagar,18.64688,73.78849
39007,Mehta hospital,18.64433,73.79053
39008,Jayashree Talkies,18.64149,73.79304
39009,Factory Road,18.564870000000003,73.85043
39010,Wagholi,18.58064,73.9824
39011,Bombay Garage,18.51311,73.87987
39012,Kharadi Gaon,18.54709,73.94704
39013,Rakshak Nagar,18.55159,73.93884
39014,IT Tower,18.55005,73.93998
39015,Guard Room,18.564020000000003,73.89354
39016,Renuka Bungalow,18.57351,73.88459
39017,Mhasoba Mandir,18.56895,73.86681999999999
39018,Arsnal Factory Gate,18.57323,73.85845
39019,Electronic sadan,18.623089999999998,73.83881
39020,Ganeshnagar Telco Road,18.63433,73.82854
39021,Birdvalley,18.657320000000002,73.79954000000001
39022,ITI,18.66968,74.14761
39023,Green Oaks Company,18.564970000000002,73.91816
39024,Dattamandir Vimannagar,18.56547,73.91401
39025,Konark Nagar,18.56658,73.9109
39026,Gangapuram Mhada,18.567870000000003,73.91086999999999
39027,Sundrabai School,18.55759,73.92824
39028,Kumbre park,18.50321,73.79788
39029,Ashish Garden,18.50251,73.80162
39030,Vanaz Corner,18.507579999999997,73.80784
39031,Jijamata Baug,18.518810000000002,73.85828000000001
39032,Khulewadi,18.56843,73.93422
39033,Guru Ganeshnagar,18.50303,73.7993
39034,Sahajanand Society,18.49648,73.80213
39035,Blind School,18.49607,73.8033
39036,Yashwantrao Chavan Natyagruha,18.50226,73.81296
39037,Chitrashala,18.51306,73.84676
39038,Sadashiv Peth haud / Kunte Chowk,18.513560000000002,73.8505
39039,Vishram Baug Wada,18.51374,73.85333
39040,Appa Balwant Chowk,18.51493,73.85375
39041,West End/Arora Tower,18.518720000000002,73.87799
39042,Vadgaon Sheri,18.54276,73.9235
39043,Patil Vasti,18.54939,73.94237
39044,A D Camp Chowk,18.51256,73.86869
39045,Ganeshnagar Alandi Road,18.59764,73.87335
39046,Karhar Company,18.553320000000003,73.92869
39047,Raghuveernagar,18.551170000000003,73.929
39048,Paraj Company,18.549529999999997,73.92936999999999
39049,Yashwantnagar Kharadi,18.55375,73.93581
39050,Rustun Company,18.64821,73.78673
39051,Bite Vasti / Kalubai Mandir,18.545579999999998,73.93573
39052,Godown (Talera),18.576179999999997,73.96410999999999
39053,Vitthalwadi,18.60152,74.00983000000001
39054,Walke Vasti,18.63994,74.04869000000001
39055,Seco Company,18.65419,74.07809
39056,Gupta Steel,18.66496,74.09398
39058,Enfield Company,18.67698,74.10758
39059,Laxmi Mandir,18.68137,74.14217
39060,Bhairoba Nagar,18.67522,74.14495
39061,Talegaon Dhamdhere Bazar,18.66706,74.15668000000001
39062,Pabalphata,18.69612,74.13899
39063,Kirloskar Press,18.496570000000002,73.85925999999999
39064,Maharshi Nagar Shala,18.49215,73.86409
39065,Fun Time,18.46868,73.81944
39066,Indian Hume Company,18.47043,73.82037
39067,Holkar pool corner,18.55262,73.86521
39068,Shewalwadi,18.496370000000002,73.97001999999999
39069,Mega city,18.51414,73.9324
39070,Amunition stores,18.56788,73.8565
39071,Guerd Room,18.56334,73.89326
39072,AIT College,18.60666,73.87335
39073,HDFC,18.65276,73.80633
39074,Match well company,18.54963,73.91863000000001
39075,Shram Safalya,18.55753,73.92629000000001
39076,Aler Ware Housing,18.54691,73.93023000000001
39077,Vishnu Udyog,18.54252,73.93149
39078,Jog Enggineering,18.544529999999998,73.93093
39079,Punyanagri,18.54798,73.92416999999999
39080,Mahavirnagar,18.54549,73.92376
39081,Tempo chowk,18.55157,73.92092
39082,Kharadkarnagar,18.54881,73.92107
39083,Khandve Nagar,18.57209,73.95492
39084,Sai Satyam Society,18.57486,73.96023000000001
39085,Mati Ganpati - Narayan peth Police Chowky,18.515810000000002,73.84689
39086,Vivekanand Society,18.504089999999998,73.8072
39087,Soyrik Mangal Karyalay,18.57712,73.9683
39088,Panmala,18.57956,73.97487
39089,Satav High School,18.58077,73.97913
39090,Bidi Kamgar Vasahat_Nagar RD,18.55729,73.93226999999999
39091,Holkar Water Works,18.55518,73.86173000000001
39092,Dattamandir Wadgaonsheri,18.54681,73.92139
39093,Finolex Company,18.63048,73.80176
39094,Empire Estate,18.634,73.79890999999999
39095,ST colony,18.49362,73.85771
39096,Bhapkar petrol pump,18.48938,73.85732
39097,Natu Baug,18.48104,73.85713
39098,Shankar maharaj math,18.46808,73.8577
39099,Aranyeshwar Corner,18.48674,73.8574
39100,Morebaug,18.44984,73.85801
39101,Meera Society/Chakan Oil Mill,18.502,73.8723
39103,City Post,18.515810000000002,73.85692
39104,Gananjay Society,18.50038,73.80488000000001
39105,Wadia College,18.53574,73.88023000000001
39106,Viman nagar corner,18.560489999999998,73.91626
39107,Jagtap Dairy,18.61573,74.0191
39108,Lonikand,18.62092,74.02503
39109,Yashwantnagar Telco Road,18.64134,73.82189
39110,Power House Indrayninagar,18.63196,73.8304
39111,Century Enka Company,18.628120000000003,73.83393000000001
39112,Police Line Phulenagar,18.56927,73.86954
39113,Kunal Icon,18.594160000000002,73.79093
39114,Planet Millennium,18.59303,73.8007
39115,Kate Petrol pump,18.59285,73.80159
39116,Sukhwani Lawns,18.59378,73.80195
39117,Pimple Saudagar/Shankar Mandir,18.601770000000002,73.79937
39118,Kasturi Shikshan Sanstha,18.69774,74.13873000000001
39119,Pimple Saudagar Pump,18.60091,73.80272
39120,Engineering College,18.5294,73.85853
39121,Pune Station Depot,18.52652,73.87683
39122,Hinjawadi Jakat Naka,18.59789,73.74211
39123,Tata Johnson,18.59435,73.72802
39124,Gharkul Corner,18.66581,73.80565
39125,Shivar Chowk (NB),18.594910000000002,73.78877
39126,Ganesh Nagar,18.45058,73.81098
39127,Sai Puram Chowk,18.4467,73.81453
39128,Mankar Chowk NB,18.590629999999997,73.77339
39129,Srushti Chowk,18.59691,73.8169
39130,Bhekarai Depot,18.48386,73.95258000000001
39131,IBM,18.4893,73.95052
39132,Tukai Darshan,18.4914,73.94891
39133,Gondhale Nagar,18.49383,73.94698000000001
39134,Satavwadi,18.49493,73.94546
39135,Rahatani Gaon,18.60259,73.79599
39137,Kokane Chowk NB,18.59756,73.79078
39138,M G Road,18.5157,73.87876999999999
39139,Vasantdada Putala Sangavi,18.575229999999998,73.82567
39140,Chandramani Nagar,18.5748,73.82509
39141,PWD Colony,18.575429999999997,73.81612
39142,Panyachi Taki Sangavi,18.57539,73.81541999999999
39143,Sai Chowk Sangavi,18.57924,73.816
39144,Krushna Bazaar Chowk,18.58141,73.8156
39145,Navin Manapa Shala,18.591070000000002,73.8171
39146,Om Medical,18.57539,73.82296
39147,Anand Nagar Sangavi,18.57602,73.82056999999999
39148,Narsinha High School,18.57572,73.81789
39149,Thergaon,18.614910000000002,73.77225
39150,Vanaz Company,18.5071,73.8039
39151,Kulkarni Petrol Pump,18.51289,73.84484
39152,Vrundavan,18.555220000000002,73.9151
39153,Karan Park,18.55511,73.92076999999999
39154,Sunita Nagar,18.55961,73.92806
39155,Rahul Video,18.55508,73.92565
39156,Badhai Sweets,18.50214,73.80542
39157,Paranjape School,18.50205,73.80897
39158,Ganeshnagar Anand Park,18.555020000000003,73.92843
39159,Shewalewadi Market,18.49758,73.96151
39160,Rakshak Phase 1,18.558729999999997,73.93813
39161,Shastri Nagar (NB),18.552210000000002,73.89551
39162,Vikrikar Karyalay,18.55451,73.89
39163,Vehicle Depot,18.56551,73.85483
39164,Trikoni Baug,18.56428,73.85375
39165,Draupadi Mangal Karyalaya,18.59851,73.74299
39166,Agnishamak,18.62032,73.84645
39167,Indrayani Corner,18.629479999999997,73.83273
39168,Banacha Odha,18.62741,73.86536
39169,Durvankar,18.62567,73.8618
39170,Gade Vasti,18.59711,74.0031
39171,Shitej,18.68604,74.1393
39172,Bekarnagar,18.56728,73.91848
39173,Kailas Market,18.56784,73.9147
39174,Corporation Bank,18.56512,73.91145999999999
39175,Konark Campus,18.57064,73.91119
39176,Vimannagar,18.57321,73.91185
39177,Radison Hotel,18.55304,73.93745
39178,Sangharsh Nagar,18.55905,73.93128
39179,Saibaba,18.55525,73.93425
39180,TATA Guard Room (NB),18.56234,73.92796
39181,Yerwada Gaon 2,18.54505,73.88298
39182,Kachara Depot,18.50764,73.79921
39185,Netaji Highschool 2,18.552039999999998,73.88946
39186,Vadgaonsheri Phata (NB),18.55836,73.91165
39187,Swargate  Depo,18.500320000000002,73.86139
39188,Deccan College(NB),18.54812,73.87186
39189,Sulbha Mangal Karyalay,18.4817,73.95476
39190,Bhosale Garden Saswad Road,18.47851,73.95624000000001
39191,Paramount Garden,18.44965,73.87235
39192,Upper Depot,18.460820000000002,73.87175
39193,Upper Indiranagar,18.46096,73.86735
39194,State Bank Colony,18.46301,73.86501
39195,Chintamaninagar,18.46581,73.86453
39196,Lower Indiranagar,18.4686,73.86408
39197,Bharat Jyoti,18.472360000000002,73.86308000000001
39198,Bibvewadi,18.47535,73.86237
39199,Kothari,18.478270000000002,73.86166999999999
39200,Vasantbaug,18.4818,73.86077
39201,ESI Hospital,18.48466,73.85945
39202,Pushp Mangal,18.48646,73.85812
39203,COEP Hostel,18.52864,73.85234
39204,Savarkar Bhavan,18.52216,73.85004
39205,Dhanori Gaon,18.59667,73.89747
39206,Dhanori Shala,18.59538,73.89458
39207,Gurudev Datta Nagar,18.593510000000002,73.89253000000001
39208,Kamal Park,18.59744,73.90406
39209,Labour office,18.53515,73.85139000000001
39210,Lohegaon,18.59592,73.92456999999999
39211,Mari Aai gate,18.543,73.85171
39212,Ma Na Pa,18.52372,73.85507
39213,Mula Road,18.55023,73.85548
39214,PaachWad,18.55365,73.85818
39215,Patil estate,18.53152,73.8543
39216,Poultry Farm,18.54743,73.85188000000001
39217,Sapras Post Office,18.54992,73.86901
39218,Sathe Nagar,18.59734,73.91497
39219,Vishrantwadi,18.57351,73.87899999999999
39220,Wakde Wadi,18.53892,73.85085
39221,Natraj,18.51824,73.84423000000001
39222,Deccan Gymkhana,18.51645,73.84274
39223,Sahitya Parishad,18.510839999999998,73.8457
39224,Maharashtra Mandal,18.509529999999998,73.84751999999999
39225,S P College,18.508210000000002,73.84974
39226,Abhinav College,18.50573,73.8531
39227,Swargate,18.50159,73.85789
39228,Vishrantwadi,18.57413,73.87751999999999
39229,Pathan baba Darga,18.5838,73.8752
39230,Wireless Colony,18.59979,73.87317
39231,Telco Godown,18.62753,73.87456999999999
39232,Magazine,18.63344,73.8749
39233,Gokhale mala,18.64692,73.88078
39234,Vadmukh Wadi,18.65391,73.88416
39235,Chovisawadi,18.65708,73.88571999999999
39236,Charoli Phata,18.66144,73.88669
39237,Kate Vasti,18.666529999999998,73.88924
39238,Kalewadi,18.668020000000002,73.89031
